,t,x
244,2.44,-0.9443372866993279
245,2.45,-0.9304262721047533
246,2.46,-0.9150267739551639
247,2.47,-0.8981634281625465
248,2.48,-0.8798632124828492
249,2.49,-0.8601554033573197
250,2.5,-0.8390715290764524
251,2.5100000000000002,-0.8166453193414417
252,2.52,-0.7929126513038623
253,2.5300000000000002,-0.7679114921698734
254,2.54,-0.7416818384607952
255,2.5500000000000003,-0.7142656520271989
256,2.56,-0.6857067929189065
257,2.57,-0.6560509492182579
258,2.58,-0.6253455639489304
259,2.59,-0.5936397591772248
260,2.6,-0.5609842574272288
261,2.61,-0.5274313005356096
262,2.62,-0.49303456607580864
263,2.63,-0.4578490814853859
264,2.64,-0.4219311360338464
265,2.65,-0.3853381907718296
266,2.66,-0.3481287866056728
267,2.67,-0.3103624506444623
268,2.68,-0.2720996009693438
269,2.69,-0.23340144997749526
270,2.7,-0.1943299064553348
271,2.71,-0.15494747653768326
272,2.72,-0.11531716371126842
273,2.73,-0.07550236802260023
274,2.74,-0.035566784651406926
275,2.75,0.004425697988050785
276,2.7600000000000002,0.04441110045482794
277,2.77,0.08432545463473841
278,2.7800000000000002,0.12410490607570598
279,2.79,0.16368581614125197
280,2.8000000000000003,0.20300486381875213
281,2.81,0.24199914701953518
282,2.82,0.28060628320881836
283,2.83,0.31876450920445026
284,2.84,0.35641277998482196
285,2.85,0.3934908663478909
286,2.86,0.42993945126504285
287,2.87,0.46570022477569695
288,2.88,0.5007159772707912
289,2.89,0.5349306910159652
290,2.9,0.5682896297679736
291,2.91,0.60073942634101
292,2.92,0.6322281679828087
293,2.93,0.6627054794239857
294,2.94,0.6921226034677119
295,2.95,0.7204324789908387
296,2.96,0.7475898162316443
297,2.97,0.7735511692438023
298,2.98,0.7982750054006175
299,2.99,0.8217217718383782
300,3.0,0.8438539587324921
301,3.0100000000000002,0.8646361593052119
302,3.02,0.8840351264689191
303,3.0300000000000002,0.902019826014379
304,3.04,0.9185614862588488
305,3.0500000000000003,0.9336336440746379
306,3.06,0.947212187224462
307,3.0700000000000003,0.9592753929358839
308,3.08,0.9698039626531111
309,3.09,0.9787810529105713
310,3.1,0.9861923022788637
311,3.11,0.9920258543399803
312,3.12,0.9962723766550488
313,3.13,0.9989250756942408
314,3.14,0.9999797077049732
315,3.15,0.9994345855010047
316,3.16,0.9972905811615752
317,3.17,0.9935511246362645
318,3.18,0.9882221982578048
319,3.19,0.9813123271716251
320,3.2,0.9728325656974354
321,3.21,0.9627964796446757
322,3.22,0.9512201246101124
323,3.23,0.9381220202923108
324,3.24,0.9235231208640652
325,3.25,0.9074467814501962
326,3.2600000000000002,0.8899187207643284
327,3.27,0.8709669799644406
328,3.2800000000000002,0.8506218777929885
329,3.29,0.8289159620733911
330,3.3000000000000003,0.8058839576404497
331,3.31,0.7815627107880266
332,3.3200000000000003,0.7559911303228277
333,3.33,0.7292101253186201
334,3.34,0.7012625396704327
335,3.35,0.6721930835534681
336,3.36,0.6420482618963624
337,3.37,0.6108762999832124
338,3.38,0.5787270663034175
339,3.39,0.5456519927727256
340,3.4,0.511703992453149
341,3.41,0.4769373749033424
342,3.42,0.44140775929490567
343,3.43,0.40517198543356203
344,3.44,0.36828802282760675
345,3.45,0.33081487794904696
346,3.46,0.2928124998358472
347,3.47,0.25434168418624353
348,3.48,0.21546397609860915
349,3.49,0.17624157161241205
350,3.5,0.1367372182078336
351,3.5100000000000002,0.09701411442317168
352,3.52,0.057135808750675095
353,3.5300000000000002,0.017166097972498132
354,3.54,-0.02283107490052746
355,3.5500000000000003,-0.06279172292408354
356,3.56,-0.10265191758581245
357,3.5700000000000003,-0.14234789107731366
358,3.58,-0.18181613830901996
359,3.59,-0.22099351850480609
360,3.6,-0.25981735621375585
361,3.61,-0.29822554157750847
362,3.62,-0.3361566296927946
363,3.63,-0.3735499389101603
364,3.64,-0.41034564791167505
365,3.65,-0.4464848914122656
366,3.66,-0.4819098543316285
367,3.67,-0.5165638642860119
368,3.68,-0.550391482251953
369,3.69,-0.583338591256877
370,3.7,-0.6153524829547208
371,3.71,-0.6463819419480308
372,3.72,-0.6763773277216854
373,3.73,-0.7052906540571183
374,3.74,-0.733075665800043
375,3.75,-0.7596879128588213
376,3.7600000000000002,-0.785084821315138
377,3.77,-0.809225761533179
378,3.7800000000000002,-0.8320721131583901
379,3.79,-0.8535873269017975
380,3.8000000000000003,-0.873736983011081
381,3.81,-0.8924888463348281
382,3.8200000000000003,-0.9098129178919064
383,3.83,-0.9256814828634282
384,3.84,-0.940069154930553
385,3.85,-0.9529529168871803
386,3.86,-0.9643121574625677
387,3.87,-0.9741287042949709
388,3.88,-0.9823868530035422
389,3.89,-0.9890733923119932
390,3.9,-0.9941776251838151
391,3.91,-0.9976913859352587
392,3.92,-0.9996090532986837
393,3.93,-0.9999275594153891
394,3.94,-0.9986463947435326
395,3.95,-0.9957676088732885
396,3.96,-0.9912958072479413
397,3.97,-0.9852381437961575
398,3.98,-0.9776043094872281
399,3.99,-0.968406516827582
400,4.0,-0.9576594803233847
401,4.01,-0.9453803929404633
402,4.0200000000000005,-0.9315888985992304
403,4.03,-0.9163070607486059
404,4.04,-0.8995593270691981
405,4.05,-0.8813724903622346
406,4.0600000000000005,-0.8617756456867934
407,4.07,-0.8408001438139214
408,4.08,-0.8184795410720783
409,4.09,-0.7948495456641764
410,4.1,-0.7699479605420717
411,4.11,-0.7438146229299022
412,4.12,-0.7164913405930373
413,4.13,-0.6880218249545579
414,4.14,-0.6584516211663125
415,4.15,-0.627828035246386
416,4.16,-0.5962000583995724
417,4.17,-0.563618288641882
418,4.18,-0.5301348498545205
419,4.19,-0.49580330839679165
420,4.2,-0.46067858741136253
421,4.21,-0.42481687895893255
422,4.22,-0.3882755541229358
423,4.23,-0.35111307122803964
424,4.24,-0.31338888231930906
425,4.25,-0.27516333805159693
426,4.26,-0.2364975911413837
427,4.2700000000000005,-0.1974534985354695
428,4.28,-0.15809352245306854
429,4.29,-0.11848063045956207
430,4.3,-0.07867819473184015
431,4.3100000000000005,-0.03874989067633012
432,4.32,0.0012404049380560203
433,4.33,0.04122871616914688
434,4.34,0.08115107024935748
435,4.3500000000000005,0.12094359992847767
436,4.36,0.16054264564763404
437,4.37,0.19988485738102538
438,4.38,0.23890729598243585
439,4.39,0.27754753387444603
440,4.4,0.31574375491924334
441,4.41,0.35343485331124175
442,4.42,0.39056053133335644
443,4.43,0.4270613958204742
444,4.44,0.4628790531758546
445,4.45,0.49795620278841546
446,4.46,0.532236728701506
447,4.47,0.5656657893864541
448,4.48,0.5981899054773193
449,4.49,0.6297570453264586
450,4.5,0.6603167082440802
451,4.51,0.689820005288563
452,4.5200000000000005,0.7182197374783393
453,4.53,0.745470471300187
454,4.54,0.7715286113931734
455,4.55,0.7963524702919231
456,4.5600000000000005,0.8199023351176745
457,4.57,0.8421405311104052
